"id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","bedrooms","beds","price","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","Air_conditioning","Baby_monitor","Baby_safety_gates","Bathtub","Bed_linens","Breakfast","Building_staff","Carbon_monoxide_alarm","Changing_table","Children\u2019s_dinnerware","Cleaning_before_checkout","Coffee_maker","Cooking_basics","Dedicated_workspace","Dishes_and_silverware","Elevator","Essentials","Ethernet_connection","EV_charger","Extra_pillows_and_blankets","Fire_extinguisher","First_aid_kit","Free_residential_garage_on_premises","Game_console","Garden_or_backyard","Gym","Hangers","High_chair","Host_greets_you","Hot_tub","Hot_water","Indoor_fireplace","Iron","Kitchen","Lockbox","Long_term_stays_allowed","Luggage_dropoff_allowed","Microwave","Nespresso_coffee_machine","Outlet_covers","Patio_or_balcony","Private_entrance","Room-darkening_shades","Single_level_home","Smoke_alarm","Waterfront","stove_agg","Wifi_agg","TV_agg","oven_agg","refrigerator","soap_agg","BBQ_agg","toys_agg","crib_agg","parking_agg","shampoo_agg","heating_agg","washer_agg","conditioner_agg","dry_agg"
42760147,"Westerpark",52.38587,4.86799,"Entire apartment","Entire home/apt",3,"1.5 baths",2,2,178,7,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
42782438,"Westerpark",52.38955,4.88058,"Entire apartment","Entire home/apt",3,"1 bath",2,2,125,5,1,"2020-03-14","2020-03-14",100,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
42782920,"Zuid",52.35567,4.88105,"Entire apartment","Entire home/apt",4,"1.5 baths",1,2,160,7,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
42783055,"Centrum-West",52.37446,4.89039,"Entire apartment","Entire home/apt",2,"1 bath",1,1,50,2,20,"2020-04-17","2020-10-11",90,10,10,9,10,10,9,"t",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1
42788934,"De Pijp - Rivierenbuurt",52.35555,4.88809,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,115,3,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
42789148,"Zuid",52.34598,4.86272,"Entire apartment","Entire home/apt",4,"1 bath",2,2,210,3,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
42790690,"De Pijp - Rivierenbuurt",52.34691,4.90965,"Entire apartment","Entire home/apt",2,"1 bath",1,NA,200,5,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
42791806,"Bos en Lommer",52.3747,4.84389,"Entire apartment","Entire home/apt",2,"1 bath",1,1,39,3,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
42801297,"Centrum-West",52.36863,4.88309,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,200,1,1,"2020-04-07","2020-04-07",20,2,2,2,2,2,2,"f",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
42801322,"De Pijp - Rivierenbuurt",52.34736,4.89604,"Entire apartment","Entire home/apt",2,"1 bath",1,1,180,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
42803540,"Bos en Lommer",52.37869,4.85661,"Entire apartment","Entire home/apt",2,"1 bath",1,1,120,1,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
42812868,"De Pijp - Rivierenbuurt",52.3549,4.88957,"Entire apartment","Entire home/apt",6,"1 bath",3,3,475,1,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
42826723,"Geuzenveld - Slotermeer",52.37694,4.80542,"Entire apartment","Entire home/apt",3,"1 bath",2,1,85,1,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
42860447,"De Pijp - Rivierenbuurt",52.34962,4.89984,"Entire apartment","Entire home/apt",3,"1 bath",2,2,203,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42860607,"Westerpark",52.38539,4.87818,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,120,3,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
42868451,"IJburg - Zeeburgereiland",52.37519,4.96489,"Entire apartment","Entire home/apt",2,"1 bath",1,1,98,3,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
42869018,"De Pijp - Rivierenbuurt",52.35139,4.90231,"Entire apartment","Entire home/apt",5,"1 bath",2,3,175,3,1,"2020-09-13","2020-09-13",100,10,8,10,10,10,10,"t",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42873652,"Westerpark",52.37881,4.87293,"Entire apartment","Entire home/apt",2,"1 bath",2,2,150,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
42875517,"Oostelijk Havengebied - Indische Buurt",52.36798,4.94831,"Entire apartment","Entire home/apt",4,"1 bath",3,5,555,1,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
42888420,"Centrum-West",52.37641,4.88996,"Entire apartment","Entire home/apt",4,"1.5 baths",1,1,511,3,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
42888759,"Bos en Lommer",52.37921,4.85759,"Entire apartment","Entire home/apt",2,"1 bath",1,NA,70,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
42920969,"De Baarsjes - Oud-West",52.36995,4.84988,"Entire apartment","Entire home/apt",2,"1 bath",1,1,49,1,3,"2020-04-10","2020-04-25",100,10,9,10,10,10,10,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
42921468,"De Baarsjes - Oud-West",52.36711,4.86676,"Entire apartment","Entire home/apt",4,"1 bath",2,1,113,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
42947577,"Centrum-Oost",52.36422,4.88108,"Entire serviced apartment","Entire home/apt",2,"1 bath",NA,1,72,1,14,"2020-03-20","2020-10-04",80,10,9,10,9,9,8,"t",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1
42968885,"Slotervaart",52.36436,4.8424,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,80,60,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
43005545,"Centrum-Oost",52.37133,4.91691,"Entire apartment","Entire home/apt",3,"1 bath",1,2,166,1,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
43016962,"Centrum-Oost",52.36171,4.90155,"Entire apartment","Entire home/apt",2,"1 bath",1,1,145,10,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
43031829,"Zuid",52.35855,4.87316,"Entire apartment","Entire home/apt",3,"1 bath",1,1,109,2,2,"2020-04-05","2020-10-16",90,10,8,10,10,10,9,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1
43084503,"Zuid",52.35917,4.88085,"Entire apartment","Entire home/apt",4,"3 baths",2,3,600,5,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
43094562,"Oud-Noord",52.388,4.92192,"Entire apartment","Entire home/apt",4,"1.5 baths",2,2,170,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
43114114,"De Baarsjes - Oud-West",52.37195,4.85734,"Entire apartment","Entire home/apt",2,"1 bath",1,1,99,4,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
43115067,"Westerpark",52.38422,4.87337,"Entire apartment","Entire home/apt",2,"1 bath",1,1,120,1,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
43125336,"De Baarsjes - Oud-West",52.36812,4.87556,"Entire apartment","Entire home/apt",2,"1 bath",1,1,73,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
43141731,"Centrum-West",52.37083,4.88872,"Entire apartment","Entire home/apt",2,"1.5 baths",2,2,58,2,2,"2020-07-14","2020-11-25",100,10,10,10,10,10,10,"t",0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
43202758,"Centrum-Oost",52.36558,4.90309,"Entire apartment","Entire home/apt",2,"1 bath",1,1,125,2,5,"2020-06-21","2020-09-28",100,10,9,10,10,10,8,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0
43226615,"Zuid",52.34811,4.84969,"Entire apartment","Entire home/apt",2,"1 bath",1,1,100,3,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
43233987,"De Pijp - Rivierenbuurt",52.35837,4.9016,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,215,3,1,"2020-08-07","2020-08-07",100,10,8,10,10,10,8,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
43284245,"Zuid",52.35543,4.87844,"Entire apartment","Entire home/apt",2,"1 bath",1,1,175,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1
43323641,"Buitenveldert - Zuidas",52.33565,4.88703,"Entire apartment","Entire home/apt",4,"1.5 baths",2,2,71,3,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43362928,"De Baarsjes - Oud-West",52.36215,4.85694,"Entire apartment","Entire home/apt",2,"1 bath",1,1,333,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
43388257,"Watergraafsmeer",52.35447,4.93404,"Entire apartment","Entire home/apt",3,"1 bath",2,1,120,4,1,"2020-09-04","2020-09-04",100,8,8,10,10,10,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
43412695,"Oud-Oost",52.35855,4.91361,"Entire apartment","Entire home/apt",4,"1.5 baths",2,1,110,30,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
43418674,"Westerpark",52.37691,4.87446,"Entire apartment","Entire home/apt",2,"1 bath",1,1,95,4,1,"2020-07-26","2020-07-26",100,10,10,8,10,10,8,"f",1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
43432650,"Slotervaart",52.36731,4.83591,"Entire apartment","Entire home/apt",4,"2 baths",3,3,200,3,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
43445240,"Buitenveldert - Zuidas",52.34131,4.8647,"Entire apartment","Entire home/apt",2,"1 bath",1,1,70,1,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
43451820,"Centrum-Oost",52.37012,4.93066,"Entire apartment","Entire home/apt",2,"1 bath",1,1,149,2,1,"2020-07-29","2020-07-29",100,10,10,10,10,10,10,"t",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
43486642,"Watergraafsmeer",52.33974,4.91983,"Entire apartment","Entire home/apt",2,"1 bath",NA,1,90,2,4,"2020-07-12","2020-09-06",100,10,10,10,10,10,10,"t",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1
43487173,"Bijlmer-Centrum",52.32626,4.94568,"Entire apartment","Entire home/apt",2,"1 bath",1,1,75,3,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
43513136,"Slotervaart",52.36364,4.84233,"Entire apartment","Entire home/apt",4,"1 bath",1,2,111,5,7,"2020-06-29","2020-08-30",100,10,10,10,10,9,10,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0
43546419,"Centrum-West",52.36828,4.88081,"Entire apartment","Entire home/apt",2,"1 bath",1,1,80,2,4,"2020-06-07","2020-10-05",100,10,9,10,10,10,10,"f",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
43556437,"Bos en Lommer",52.37846,4.85833,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,150,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
43560872,"Zuid",52.35202,4.85074,"Entire apartment","Entire home/apt",4,"1 bath",2,2,155,2,6,"2020-06-08","2020-08-25",90,10,10,10,10,9,10,"f",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
43568455,"Oud-Oost",52.35837,4.90543,"Entire apartment","Entire home/apt",2,"1 bath",1,1,80,2,3,"2020-07-19","2020-09-20",93,10,10,10,10,9,9,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
43584775,"Centrum-West",52.38143,4.88384,"Entire apartment","Entire home/apt",2,"1 bath",1,1,236,1,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
43599980,"Centrum-West",52.3778,4.88497,"Entire apartment","Entire home/apt",2,"1 bath",1,1,75,14,1,"2020-08-21","2020-08-21",100,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
43603188,"De Baarsjes - Oud-West",52.3714,4.85687,"Entire apartment","Entire home/apt",2,"1 bath",1,1,75,6,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
43612127,"Oud-Oost",52.35175,4.91267,"Entire apartment","Entire home/apt",4,"1.5 baths",2,3,120,2,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
43633196,"De Baarsjes - Oud-West",52.36684,4.85446,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,189,1,1,"2020-06-28","2020-06-28",100,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
43674047,"Oud-Noord",52.38504,4.91538,"Entire apartment","Entire home/apt",2,"1.5 baths",2,2,69,2,2,"2020-07-18","2020-08-02",100,10,9,10,9,10,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
43686580,"Geuzenveld - Slotermeer",52.37324,4.83054,"Entire apartment","Entire home/apt",2,"1 bath",1,1,71,21,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
43686728,"De Baarsjes - Oud-West",52.36695,4.87256,"Entire apartment","Entire home/apt",2,"1 bath",1,1,80,2,12,"2020-06-22","2020-10-27",93,9,9,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
43693583,"Zuid",52.34696,4.86878,"Entire apartment","Entire home/apt",2,"1.5 baths",2,2,175,2,3,"2020-07-03","2020-08-02",100,10,9,10,10,10,10,"t",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
43694669,"Centrum-Oost",52.3616,4.89684,"Entire apartment","Entire home/apt",2,"1 bath",1,1,99,4,0,"","",NA,NA,NA,NA,NA,NA,NA,"t",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
